Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_HRK,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_ILS,Spend_NZD,Spend_TWD,Spend_AUD
AR7905969640046592,A BETTER CONCORD,EIN ID 85-2746158,US,US-Federal,12,100,100,6500,150,600,2000,500,30000,300,375,750,50,250,200,3000,150
AR79101477842321408,ROLANDO GUTIERREZ,Registered in Texas 000062485,US,US-Federal,10,1900,1650,140000,3275,12600,44000,12500,592500,7500,8100,17250,1500,6500,3000,57000,2700
AR79109999057436672,GRAND CENTURY MEDIA INC.,EIN ID 83-1782786,US,US-Federal,92,186100,167650,13417000,327925,1252200,4339000,1252000,56580000,727100,801825,1790250,146500,649750,292200,5640000,274950
AR79129927705690112,MATT BEVIN FOR KY,EIN ID 47-2968295,US,US-Federal,50,21700,19450,1530250,38050,144700,499000,145500,6390000,83400,92550,209250,16900,76500,33600,666000,31500
AR79210054615564288,Agencja Reklamowa PiRmedia Piotr Janowski,,"EU, PL",EU-Parliament,26,800,700,56250,1400,5300,19000,5500,240000,3100,3450,7500,650,2750,1200,24000,1200
AR79353197285605376,GRACE LEE FOR NYC,EIN ID 84-2730814,US,US-Federal,8,2900,2550,219500,5025,19500,69000,19000,892500,11400,12450,27000,2300,10000,4400,84000,4200
AR79433392914956288,MONIQUE FOR NYC,EIN ID 83-2310915,US,US-Federal,4,700,600,46250,1150,4400,15000,4500,195000,2500,2850,6000,500,2500,1000,21000,900
AR79539701945466880,JAY CLARK,,US,US-Federal,14,200,150,13250,300,1200,4000,1000,52500,700,750,1500,150,500,200,6000,300
AR79668207366963200,DEVOLDER-SANTOS FOR CONGRESS,FEC ID C00721365,US,US-Federal,20,3800,3200,278750,6300,24300,86000,24000,1162500,14400,15675,33750,2950,13000,5600,111000,5250
AR79687586259402752,VIKKI CHAVEZ FOR COUNTY BOARD OF EDUCATION NOV 2020,Registered in California 1390241,US,US-Federal,7,1300,1100,95000,2125,8300,30000,8000,397500,5000,5325,11250,1000,4250,2000,36000,1800
AR79863714278277120,TEXAS MEDIALINK LLC,EIN ID 47-1262479,US,US-Federal,8,3100,2800,220750,5500,21000,71000,21000,945000,12000,13500,30000,2400,10500,4800,93000,4650
AR79946796125650944,CAMPAIGN FUND OF JORDAN RASMUSSON,EIN ID 84-4253605,US,US-Federal,2,400,400,33000,750,2900,10000,3000,142500,1700,1875,3750,350,1500,600,12000,600
AR79963563677974528,"ALL VOTERS VOTE, INC.",EIN ID 47-3297254,US,US-Federal,33,458900,391050,33944000,764750,2961800,10650000,2911000,143115000,1796800,1904775,4054500,353400,1559250,690200,13131000,648450
AR80104576044236800,SECURITY IS STRENGTH PAC,FEC ID C00573733,US,US-Federal,6,309000,263000,22758750,514375,1992200,7163000,1957500,95887500,1201400,1281750,2731500,238250,1049000,466000,8871000,435600
AR80178586920681472,SPALDING GROUP INC,EIN ID 61-1269925,US,US-Federal,84,108200,93400,7967750,182650,702100,2469000,695500,32745000,413400,451350,975750,83900,371750,164800,3198000,153150
AR80184084478820352,LIV COLEMAN CAMPAIGN,EIN ID 82-4180963,US,US-Federal,10,12000,10550,877000,20600,78300,272000,78500,3397500,45400,49125,108750,9300,44250,18200,369000,16800
AR80260637975904256,KENT ABERNATHY FOR CONGRESS,FEC ID C00721985,US,US-Federal,13,1300,1200,96250,2300,8900,31000,9000,405000,5200,5700,12750,1050,4500,2000,39000,1950
AR80740780959858688,ENVIRONMENTAL DEFENSE ACTION FUND PAC,FEC ID C00471540,US,US-Federal,19,6900,5950,516000,11600,44400,156000,44000,2062500,26200,28575,61500,5350,23750,10400,204000,9750
AR80805652145897472,GEORGE SCOTT FOR PA 15,EIN ID 84-4097045,US,US-Federal,22,130500,111450,9622000,217950,843000,3021000,829500,40395000,505500,542550,1161750,101150,446250,197200,3771000,183600
AR80818777565954048,Maria Spyraki,,"BE, EU, GR",EU-Parliament,11,2000,1800,139750,3500,13200,46000,13500,577500,7700,8475,19500,1550,7250,3000,63000,2850
AR81227864610963456,CATHOLICS FOR AMERICA INC,EIN ID 46-2918419,US,US-Federal,16,3400,2950,251250,5725,22100,78000,22000,1035000,13200,14175,30750,2650,11500,5200,99000,4800
AR81371419597864960,FRIENDS OF DIDI BARRETT FOR ASSEMBLY,EIN ID 45-4439212,US,US-Federal,11,14100,12200,1037000,23825,91400,323000,90500,4200000,54100,58050,126000,10900,49750,21400,420000,19800
AR81379459776643072,SARAH DAVIS CAMPAIGN,EIN ID 83-3289739,US,US-Federal,5,1400,1200,104500,2375,9100,33000,9000,435000,5400,5850,12750,1100,4750,2200,42000,1950
AR81440826269368320,Kathy Knecht Committee to Elect for Senate LD21,EIN ID 82-2696131,US,US-Federal,76,3300,2900,244250,5650,21500,75000,21500,937500,12400,13500,30000,2550,12250,5000,102000,4650
AR81463297538260992,"TABKE, BRAD HOUSE COMMITTEE",Registered in Minnesota 18332,US,US-Federal,29,3900,3300,284500,6450,24900,89000,24500,1177500,15000,15975,34500,2950,13250,5800,111000,5400
AR81484050820235264,JABARI FOR STATE SENATE,EIN ID 84-3058626,US,US-Federal,9,2900,2600,223500,5125,19800,70000,19500,907500,11600,12675,27750,2350,10250,4600,87000,4350
AR81539232560054272,Tanuj Punia,,IN,IN-General,7,100,50,3750,100,400,1000,500,15000,200,225,750,50,250,0,3000,150
AR81585205889990656,ADVANCE MINNESOTA INDEPENDENT EXPENDITURE COMMITTEE,EIN ID 83-1060892,US,US-Federal,16,21700,19000,1573750,37125,142200,495000,141500,6555000,82900,91350,199500,16750,75000,33200,648000,30900
AR81635645985914880,DIEDRE THU-HA NGUYEN FOR ASSEMBLY 2020,Registered in California,US,US-Federal,4,6500,5550,480500,10850,42000,151000,41500,2017500,25300,27000,57750,5050,22250,9800,189000,9150
AR81652413538238464,CANADY FOR MISSOURI,Registered in Missouri C201225,US,US-Federal,6,6700,5750,497250,11225,43500,156000,43000,2107500,26400,27975,59250,5200,22750,10200,192000,9450
AR81710481496080384,Demokratikus Koalíció,,"EU, GB, HU, RO, SK",EU-Parliament,173,49600,42650,3587250,83400,319600,1107000,318000,14707500,186700,205725,441750,37500,168000,72600,1455000,69000
AR81872315863793664,MCCLELLAND CAMPAIGN COMMITTEE,EIN ID 85-0800125,US,US-Federal,20,1500,1300,110750,2500,9700,35000,9500,465000,5900,6225,13500,1150,5000,2200,42000,2100
AR82302637227114496,PRIORITIES USA ACTION AND SMP,"EIN ID 27-2896127, EIN ID 37-1635320",US,US-Federal,35,509600,432850,37511000,846625,3273000,11689000,3221500,156300000,1955000,2106750,4500000,392550,1734000,767400,14727000,712500
AR82423652225646592,SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),FEC ID C90012105,US,US-Federal,25,8600,7400,636000,14425,55900,201000,55000,2700000,33900,35850,77250,6650,29250,13200,246000,12450
AR82463784400060416,PREDICTIT,EIN ID 46-4347542,US,US-Federal,44,65600,58850,4904500,115050,444300,1573000,438500,20632500,263400,284325,624750,52100,229500,104400,1953000,98700
AR82487698777964544,PARTIDUL ALIANTA LIBERALILOR SI DEMOCRATILOR-ALDE,,"AT, BG, DE, DK, ES, EU, FR, GR, HU, IT, RO, SK",EU-Parliament,598,76000,67550,5465000,132100,504800,1754000,504000,22920000,293200,323175,720750,59400,265500,118400,2295000,110250
AR82546866247434240,NINA TURNER FOR US,FEC ID C00764423,US,US-Federal,26,73600,60200,5410000,117825,454100,1579000,448000,21637500,270200,293175,609000,54400,237750,103200,2070000,96600
AR82707738542473216,STEVE BULLOCK FOR PRESIDENT,EIN ID 83-4533862,US,US-Federal,26,6500,5850,452000,11425,43200,150000,43500,1905000,25100,27675,62250,5350,22750,10000,204000,9600
AR82772128692174848,FRIENDS OF RANJEEV PURI,EIN ID 83-4549785,US,US-Federal,2,1700,1500,131000,2975,11400,40000,11500,532500,6700,7350,15750,1350,6000,2600,51000,2550
AR82785460270661632,"THE EVERGLADES TRUST, INC.",EIN ID 59-3293097,US,US-Federal,1,700,600,52250,1150,4400,16000,4500,202500,2600,2850,6000,550,2500,1000,21000,1050
AR82835831647109120,PAUL TONKO FOR CONGRESS,FEC ID C00450049,US,US-Federal,2,100,100,6000,150,600,2000,500,22500,300,375,750,50,250,200,3000,150
AR82931145561341952,RICHER FOR RECORDER,Registered in Arizona 1001999,US,US-Federal,1,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
AR82982341571510272,FRIENDS OF RON DESANTIS,EIN ID 82-3855986,US,US-Federal,23,161300,140000,11185500,273800,1038600,3593000,1043500,45052500,599300,649500,1453500,125100,594000,241600,4956000,219750
AR82989213519183872,Trendmark,,"EU, LV",EU-Parliament,2,4100,3650,286500,7150,27200,94000,27500,1192500,15800,17400,39750,3200,14750,6200,129000,6000
AR8302893337673728,REPUBLICAN HOUSE CAMPAIGN COMMITTEE,Registered in Kansas,US,US-Federal,10,7300,6250,541000,12225,47300,170000,46500,2287500,28700,30375,64500,5650,24750,11000,207000,10350
AR83045907087491072,"AGUILAR, ERICK JAVIER DR.",FEC ID H0FL04140,US,US-Federal,22,100,150,11250,250,900,3000,1000,45000,600,600,1500,100,500,200,3000,150
AR83065285979930624,JAMES THOMAS,,US,US-Federal,1,600,500,43000,975,3800,13000,3500,180000,2300,2400,5250,450,2000,800,18000,750
AR83189805671776256,STREICKER FOR CONGRESS INC,EIN ID 84-4170669,US,US-Federal,2,1700,1400,121750,2750,10700,38000,10500,510000,6400,6900,15000,1300,5750,2400,48000,2400
AR83259762099093504,KRISTI FOR GOVERNOR,EIN ID 81-4411377,US,US-Federal,23,1300,1100,93500,2125,8200,29000,8000,382500,4800,5250,11250,950,4250,2000,36000,1800
AR83300512748797952,DIGITAL IMPACT AND INC.,EIN ID 82-4496432,US,US-Federal,41,4800,4200,346750,8175,31300,110000,31000,1425000,18400,19950,43500,3700,17000,7200,144000,6750
AR83525500315631616,CAMPAIGN PRECISION LLC,EIN ID 47-3113004,US,US-Federal,1053,96400,83200,7041250,162775,621500,2176000,620500,27937500,363600,394875,863250,74200,342000,145600,2901000,134700
AR83558691822895104,"GLAAD, INC.",EIN ID 13-3384027,US,US-Federal,1,18000,15150,1316500,29700,114300,400000,113000,5437500,67200,73575,156750,13550,60500,26800,528000,24600
AR83562883710976,"RTBIQ, INC",EIN ID 47-1014571,US,US-Federal,63,13000,11500,930250,22475,85300,296000,85500,3735000,49500,54075,120750,10100,47000,19800,399000,18450
AR83633527333060608,BFA,EIN ID 83-4576913,US,US-Federal,26,311100,278650,21846500,545050,2064600,7157000,2080500,91162500,1198000,1321125,2976750,246750,1104250,478200,9663000,451950
AR83680256577241088,The Conservative & Unionist Party,,"CY, DE, ES, EU, FR, GB, IE",EU-Parliament,255,1168000,1053600,83052000,2060600,7837200,26893000,7873000,348960000,4513000,5034750,11079750,889350,4056250,1784400,35553000,1705500
AR83705476625203200,ADAM SMIDDY,,US,US-Federal,4,500,400,33750,750,2900,11000,3000,142500,1800,1875,3750,350,1500,600,12000,600
AR8408171576033280,COLORADO RISING STATE ACTION,EIN ID 84-3996585,US,US-Federal,2,1700,1500,127750,2900,11200,40000,11000,532500,6700,7200,15750,1350,6000,2600,51000,2400
AR84138546767593472,"WAYNE JOHNSON FOR US SENATE, INC",FEC ID S0GA00492,US,US-Federal,72,13600,11650,1010750,22825,87900,311000,87000,4132500,52000,56550,121500,10550,46500,20600,399000,19200
AR84152221943463936,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,FEC ID C00040220,US,US-Federal,35,28900,25150,2064250,49175,186700,649000,187500,8175000,108400,117375,261750,22250,105250,43600,888000,40050
AR84331511058268160,BRANDON K SKWIRA,,US,US-Federal,6,300,200,19000,450,1700,6000,1500,75000,1000,1050,2250,200,1000,400,9000,300
AR84381607556808704,SCOTT BLAND FOR CONGRESS,EIN ID 84-3652163,US,US-Federal,6,100,50,5000,125,500,2000,500,22500,300,300,750,50,250,200,3000,150
AR84449296241393664,RP4BIDEN,FEC ID C00752881,US,US-Federal,35,1800,1500,130000,2950,11300,40000,11000,540000,6700,7275,15750,1350,6000,2600,51000,2400
AR84563095694868480,TODD HUSTON FOR STATE REPRESENTATIVE,EIN ID 45-3368990,US,US-Federal,3,11700,9950,859250,19425,75200,270000,74000,3615000,45200,48375,103500,9000,39500,17600,336000,16350
AR84658753206484992,"MAINE LIBERTY COALITION, LLC",EIN ID 85-2698020,US,US-Federal,46,15300,13000,1123750,25400,98300,353000,96500,4725000,59200,63300,135000,11750,52000,23000,438000,21450
AR84716821164326912,EDDIE SMITH CAMPAIGN TO ELECT,EIN ID 46-4974918,US,US-Federal,118,23500,19950,1732000,39050,150700,537000,148500,7147500,90300,96975,206250,18000,79750,35200,678000,32850
AR84788289420132352,EDDIE RISPONE FOR GOVERNOR LLC,EIN ID 83-2100440,US,US-Federal,837,255600,230950,18090500,451675,1712300,5936000,1724500,76290000,994900,1095825,2474250,204650,897250,398400,7899000,374850
AR84877556020412416,FRIENDS OF MATT DOLLAR,Registered in Georgia C2006000129,US,US-Federal,4,3100,2650,231250,5225,20200,73000,20000,975000,12300,12975,27750,2400,10750,4800,90000,4350
AR85234141385195520,O'CONNOR FOR CONGRESS,FEC ID C00667964,US,US-Federal,233,331400,286750,23214250,560875,2126600,7373000,2137500,92227500,1227900,1331700,2964750,254500,1218750,494200,10170000,452100
AR85244380587229184,JACOBSON & ZILBER STRATEGIES LLC,EIN ID 81-2903609,US,US-Federal,1,1500,1400,109750,2700,10300,36000,10500,465000,6000,6600,15000,1200,5250,2400,45000,2250
AR85273036609028096,MOE BROWN FOR CONGRESS,FEC ID C00736694,US,US-Federal,10,5700,5100,430750,9950,38500,136000,38000,1762500,22600,24600,53250,4550,19750,8800,171000,8250
AR85298600254373888,RYAN FOR ARIZONA,Registered in Arizona 20-2000001,US,US-Federal,346,1800,1650,136750,3200,12300,43000,12000,570000,7300,7875,17250,1450,6250,2800,54000,2700
AR85302448545071104,COMMITTEE TO ELECT JESSE MERMELL,EIN ID 84-3112208,US,US-Federal,2,1800,1650,131000,3250,12400,43000,12500,555000,7100,7950,18000,1450,6500,2800,57000,2700
AR85348421875007488,SPD-Gemeinderatsfraktion,,"DE, EU",EU-Parliament,12,800,700,58750,1350,5200,18000,5000,240000,3100,3375,7500,600,2750,1200,24000,1200
AR85447034324123648,BETTER FUTURE MICHIGAN,EIN ID 84-2077783,US,US-Federal,7,31700,27800,2347500,54425,210100,746000,207500,9847500,124600,134700,294000,24950,110000,49400,936000,46650
AR85479469917143040,REPUBLICAN PARTY OF LOUISIANA,FEC ID C00187450,US,US-Federal,23,57200,51900,4101000,101500,386000,1326000,388000,17347500,221900,247350,554250,44550,199750,89800,1743000,83850
AR85489915277606912,FRIENDS OF GENE YAW FOR SENATE,EIN ID 46-3001951,US,US-Federal,16,4300,3850,313500,7500,28700,100000,28500,1297500,16700,18450,40500,3350,15000,6600,129000,6300
AR85616152956370944,STANLEY E ALBAUGH,EIN ID 85-3573938,US,US-Federal,6,1100,950,83500,1875,7300,26000,7000,352500,4400,4725,9750,850,3750,1600,33000,1650
AR85737442832809984,APOLLO ARTISTRY LLC,EIN ID 45-5537393,US,US-Federal,2,200,200,15500,375,1400,5000,1500,67500,900,900,2250,200,750,400,6000,300
AR85813584013033472,PROGRESSNOW,EIN ID 20-8720230,US,US-Federal,4407,499400,428900,36804000,838825,3239300,11552000,3194000,154650000,1945100,2082675,4470750,385800,1706000,754600,14424000,705900
AR859955531874304,PETER MEIJER FOR CONGRESS,EIN ID 84-2265750,US,US-Federal,1,500,450,36750,925,3500,12000,3500,157500,2100,2250,5250,400,1750,800,15000,750
AR86088805517361152,MICHAEL MARTIN,,US,US-Federal,6,100,100,7750,175,700,3000,500,30000,400,450,750,100,250,200,3000,150
AR86360041292038144,"DAVID TRONE FOR CONGRESS, INC",FEC ID C00653196,US,US-Federal,58,146200,126200,10605750,246850,938800,3270000,941000,41385000,546900,591075,1307250,111900,527750,220600,4461000,203250
AR86366913239711744,Competitive Edge Digital Ltd,,"CY, EU",EU-Parliament,9,1200,1050,81750,2050,7800,27000,8000,345000,4500,4950,11250,900,4250,1800,36000,1650
AR86442985700458496,BARTON4AZ,Registered in Arizona 201600145,US,US-Federal,2,700,600,53750,1200,4700,17000,4500,225000,2800,3000,6750,550,2500,1000,21000,1050
AR86663506501304320,GIANFORTE VICTORY FUND,FEC ID C00635235,US,US-Federal,3,48300,41800,3515000,81700,310300,1075000,311500,13545000,179800,194475,435000,37050,175250,73600,1488000,67500
AR8672947719897088,WALORSKI FOR CONGRESS INC,FEC ID C00468579,US,US-Federal,37,51800,44600,3786000,87250,333100,1167000,332500,14955000,195400,210525,462750,39700,184750,78400,1563000,72300
AR86794417104486400,JEFFREY D. PARKER,Registered in Texas,US,US-Federal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR8683186921930752,HASHTAGPINPOINT CORPORATION,EIN ID 47-2288888,US,US-Federal,2,300,250,20000,500,1900,7000,2000,82500,1100,1200,3000,200,1000,400,9000,450
AR87157049783222272,RYAN PITTS CAMPAIGN,EIN ID 84-2355033,US,US-Federal,11,3400,3150,244000,6125,23300,79000,23500,1057500,13400,15000,33000,2650,11750,5400,102000,5100
AR8748058107969536,"POINT BLANK POLITICAL, LLC",EIN ID 83-4314260,US,US-Federal,2,400,350,28250,675,2600,9000,2500,120000,1500,1650,3750,300,1250,600,12000,600
AR8766955964071936,AUREANS ANALYTICS PRIVATE LIMITED,,IN,IN-General,11,0,0,1000,25,100,0,0,7500,100,75,0,0,0,0,0,0
AR87740271982280704,MIKE CAUSEY CAMPAIGN,EIN ID 47-5023650,US,US-Federal,12,29300,25050,2152750,49000,189300,675000,186500,9022500,112900,121875,261750,22700,100250,44400,849000,41250
AR87814901334016000,Ron Mark,,NZ,,6,800,700,62000,1400,5400,20000,5500,262500,3200,3525,7500,650,3000,1200,24000,1200
AR87822391756980224,FRIENDS OF DANA BALTER,FEC ID C00655183,US,US-Federal,10,56800,48300,4179500,94450,363900,1290000,359500,17190000,215700,233850,502500,43800,195250,85400,1662000,78900
AR87827202120351744,Freie Wähler-Überparteiliche Wählergruppe (ÜP) Kempten e.V.,,"DE, EU",EU-Parliament,182,3800,3450,275250,6750,25800,87000,26000,1162500,14800,16575,36750,2950,13250,6000,114000,5700
AR88202822780190720,CLARKE TUCKER FOR CONGRESS,FEC ID C00671156,US,US-Federal,57,7700,6750,569000,13200,50100,174000,50500,2182500,29100,31500,69750,5950,28500,11800,240000,10800
AR88282949690064896,FRIENDS OF JUSTICE DANIEL KELLY,EIN ID 83-1256521,US,US-Federal,7,2100,1950,154000,3775,14500,50000,14500,667500,8500,9300,21000,1650,7250,3400,63000,3300
AR88565111861542912,Työlinjalla ry,,"EU, FI",EU-Parliament,14,0,50,2500,50,200,1000,0,7500,100,150,0,50,250,0,0,0
AR88787350649307136,DARREN DUNCAN FOR CONGRESS,FEC ID C00729210,US,US-Federal,7,7600,6850,546500,13400,51300,175000,51000,2317500,29500,32850,72750,5900,26500,12000,228000,11550
AR88821572948721664,WENDY DAVIS FOR CONGRESS,EIN ID 84-2362587,US,US-Federal,12,21900,19750,1577750,38650,147500,511000,147500,6645000,85700,94425,210000,17250,76500,34200,663000,32400
AR88858131710345216,LOEBSACK FOR CONGRESS,FEC ID C00414318,US,US-Federal,8,13400,11750,981250,22975,87300,303000,87500,3795000,50600,54750,121500,10350,49500,20400,414000,18750
AR88911389304815616,FRIENDS OF ZACH STEPP,EIN ID 84-2642948,US,US-Federal,72,500,400,36500,825,3200,11000,3000,150000,1900,2025,4500,400,1750,800,15000,750
AR88920460275744768,LONE STAR PROJECT NONFEDERAL,Registered in Texas 00068390,US,US-Federal,33,18800,16000,1385750,31325,121300,436000,119000,5835000,73100,78075,166500,14500,64000,28400,540000,26550
AR89037214666719232,BERGEN FOR ASSEMBY,EIN ID 30-1080260,US,US-Federal,5,1000,850,68500,1700,6500,22000,6500,285000,3700,4125,9000,750,3500,1600,30000,1350
AR89058036668170240,SPD Kreisverband Wesel,,"DE, EU",EU-Parliament,6,1100,900,78000,1750,6700,23000,6500,315000,3900,4275,9000,800,3500,1600,30000,1500
AR89129092607115264,JAMES SHACKELFORD,,US,US-Federal,2,2300,2000,173750,3925,15200,55000,15000,735000,9200,9750,21000,1800,8000,3600,66000,3300
AR89238356575125504,SPD-Ortsverein Steinhagen,,"DE, EU",EU-Parliament,32,2500,2100,184000,4100,15800,55000,15500,742500,9300,10125,21750,1900,8500,3800,72000,3450
AR89491106810560512,VOICE PRO LLC,EIN ID 84-3659382,US,US-Federal,2,800,700,60250,1375,5300,19000,5000,255000,3200,3375,7500,650,2750,1200,24000,1200
AR89517838687010816,PRIORITIES USA ACTION & HOUSE MAJORITY PAC,"FEC ID C00495028, FEC ID C00495861",US,US-Federal,4579,1334800,1162200,97783750,2273175,8632100,29996000,8670000,375937500,5003200,5419725,12045000,1026100,4888250,2031000,41175000,1869450
AR89686545002397696,COMMITTEE TO ELECT HOUSE REPUBLICANS,Registered in New Hampshire,US,US-Federal,6,7900,6700,581000,13100,50700,183000,50000,2452500,30800,32625,69750,6050,26750,11800,225000,11100
AR8973045674803200,PARTIDUL MIȘCAREA POPULARĂ - ORGANIZAȚIA JUDEȚEANĂ VASLUI,,"EU, RO",EU-Parliament,10,900,750,67500,1500,5800,20000,5500,277500,3400,3750,7500,700,3000,1400,27000,1200
AR89737741012566016,DINO FOR CONGRESS,FEC ID C00656371,US,US-Federal,12,22900,19800,1637500,38700,146800,510000,147500,6405000,85200,92175,205500,17500,83500,34400,702000,31650
AR89801306528546816,TERRY CLAYTON FOR THE HOUSE,EIN ID 82-4729403,US,US-Federal,6,2100,1900,159000,3700,14300,51000,14000,660000,8500,9150,20250,1700,7250,3400,63000,3150
AR89974685768351744,Sozialdemokratische Partei Österreich,,"AT, DE, EU, SI",EU-Parliament,24,8500,7600,593750,14875,56400,196000,57000,2475000,32600,36225,81750,6600,30500,13000,264000,12300
AR90023888913694720,HOMRICH FOR CONGRESS,FEC ID C00703504,US,US-Federal,6,2100,1900,148250,3700,14000,49000,14000,615000,8100,8925,20250,1700,7500,3200,66000,3150
AR90224412346810368,COMMITTEE TO ELECT MARK ABRAHAM,EIN ID 47-3040759,US,US-Federal,6,5800,5300,413750,10350,39300,137000,39500,1762500,22900,25200,57750,4700,20500,9200,180000,8550
